building_id,building_name,property_type,gross_floor_area,year_built,current_eui,latest_reporting_year,status,was_exempt_this_year,baseline_eui,target_2025_raw,target_2027_raw,target_2030_raw,target_2025_capped,target_2027_capped,target_2030_capped,is_mai,building_age,target_2025_final,target_2027_final,target_2030_final,hit_42_pct_cap,hit_mai_floor,gap_2025,gap_2027,gap_2030,pct_reduction_2030,pct_reduction_requested,penalty_2025,penalty_2027,penalty_2030_default,penalty_2028_optin,penalty_2032_optin,estimated_retrofit_cost,npv_penalties_default,npv_penalties_optin,total_penalties_default,total_penalties_optin,npv_advantage_optin,technical_difficulty_score,cash_flow_constrained,should_opt_in,decision_confidence,primary_rationale,data_recency,reporting_year_status
1504,tmt monaco bldg 1,Non-Refrigerated Warehouse,49500.0,2002,42.3,2023,in compliance,False,56.3,45.6,39.1,32.7,45.6,39.1,32.7,0,22,45.6,39.1,32.7,False,False,-3.3000000000000043,3.1999999999999957,9.599999999999994,22.695035460992898,41.91829484902308,0.0,23759.999999999967,71279.99999999996,109295.99999999994,109295.99999999994,594000.0,66892.11126856759,146992.66218848663,95039.99999999993,218591.99999999988,-80100.55091991904,50,False,False,75,Already meets 2025 target,Latest data from 2023,Active in reporting year
1507,tmt monaco bldg 2,Non-Refrigerated Warehouse,48550.0,1998,36.8,2024,in compliance,False,40.2,36.8,34.8,32.8,36.8,34.8,32.8,0,26,36.8,34.8,32.8,False,False,0.0,2.0,4.0,10.869565217391305,18.40796019900499,0.0,14565.0,29130.0,44666.0,44666.0,242750.0,31299.927556690265,60071.49620581676,43695.0,89332.0,-28771.568649126493,30,False,False,50,Already meets 2025 target,Latest data from 2024,Active in reporting year
1509,tmt monaco bldg 4,Non-Refrigerated Warehouse,43069.0,2007,37.5,2023,in compliance,False,44.2,38.7,35.5,32.2,38.7,35.5,32.2,0,17,38.7,35.5,32.2,False,False,-1.2000000000000028,2.0,5.299999999999997,14.133333333333326,27.149321266968325,0.0,12920.699999999999,34239.85499999998,52501.11099999997,52501.11099999997,215345.0,33362.601101798544,70608.97081085529,47160.55499999998,105002.22199999994,-37246.369709056744,30,False,False,50,Already meets 2025 target,Latest data from 2023,Active in reporting year
1514,4200 kearney street llc,Manufacturing/Industrial Plant,31137.0,1962,48.3,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,62,52.9,52.9,52.9,False,True,-4.600000000000001,-4.600000000000001,-4.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155685.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1519,dh pace/ankmar,Non-Refrigerated Warehouse,124256.0,1964,41.8,2024,in compliance,False,54.1,45.3,40.1,34.8,45.3,40.1,34.8,0,60,45.3,40.1,34.8,False,False,-3.5,1.6999999999999957,7.0,16.74641148325359,35.674676524953796,0.0,31685.27999999992,130468.79999999999,200052.16,200052.16,1491072.0,112801.4971233639,269051.0135316672,162154.0799999999,400104.32,-156249.5164083033,30,False,False,75,Already meets 2025 target,Latest data from 2024,Active in reporting year
1521,mhc kenworth,Vehicle Dealership,132156.0,1999,64.9,2024,in compliance,False,76.4,68.2,63.2,58.3,68.2,63.2,58.3,0,25,68.2,63.2,58.3,False,False,-3.299999999999997,1.7000000000000028,6.6000000000000085,10.16949152542374,23.6910994764398,0.0,33699.78000000006,130834.44000000016,200612.80800000028,200612.80800000028,660780.0,114689.57056707701,269805.03144696774,164534.2200000002,401225.61600000056,-155115.4608798907,30,False,False,75,Already meets 2025 target,Latest data from 2024,Active in reporting year
1539,skyline business forms / ennis,Manufacturing/Industrial Plant,60000.0,1957,50.6,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,52.9,52.9,52.9,False,True,-2.299999999999997,-2.299999999999997,-2.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1541,311m9-denca-stapleton courtyard,Hotel,80763.0,1990,71.0,2023,in compliance,False,82.4,72.7,66.9,61.1,72.7,66.9,61.1,0,34,72.7,66.9,61.1,False,False,-1.7000000000000028,4.099999999999994,9.899999999999999,13.943661971830984,25.8495145631068,0.0,49669.24499999993,119933.05499999996,183897.35099999997,183897.35099999997,403815.0,120461.35781807957,247324.34117351563,169602.2999999999,367794.70199999993,-126862.98335543605,30,False,False,75,Already meets 2025 target,Latest data from 2023,Active in reporting year
1542,compliance solutions building,Office,40000.0,1969,32.3,2023,in compliance,False,37.9,48.3,48.3,48.3,48.3,48.3,48.3,0,55,48.3,48.3,48.3,False,False,-16.0,-16.0,-16.0,0.0,-27.440633245382585,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1543,central park foundry,Distribution Center,124800.0,1961,16.1,2023,pending revisions,False,19.7,25.4,25.4,25.4,25.4,25.4,25.4,0,63,25.4,25.4,25.4,False,False,-9.299999999999997,-9.299999999999997,-9.299999999999997,0.0,-28.934010152284262,0.0,0.0,0.0,0.0,0.0,624000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1547,1532 - stapleton,Retail Store,136953.0,2002,47.2,2024,in compliance,False,54.4,49.4,46.5,43.5,49.4,46.5,43.5,0,22,49.4,46.5,43.5,False,False,-2.1999999999999957,0.7000000000000028,3.700000000000003,7.838983050847463,20.03676470588235,0.0,14380.065000000057,76008.91500000005,116547.0030000001,116547.0030000001,684765.0,62386.36598003279,156744.5674229575,90388.98000000011,233094.0060000002,-94358.20144292472,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1549,3900-3980 ulster st,Distribution Center,46130.0,1956,18.4,2023,in compliance,False,41.7,34.3,29.8,25.4,34.3,29.8,25.4,0,68,34.3,29.8,25.4,False,False,-15.899999999999999,-11.400000000000002,-7.0,0.0,39.08872901678658,0.0,0.0,0.0,0.0,0.0,230650.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1555,bldg j,Retail Store,139723.0,2006,31.8,2020,in compliance,False,36.6,43.5,43.5,43.5,43.5,43.5,43.5,0,18,43.5,43.5,43.5,False,False,-11.7,-11.7,-11.7,0.0,-18.85245901639344,0.0,0.0,0.0,0.0,0.0,698615.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2020,Active in reporting year
1557,"34 - denver, co",Retail Store,186478.0,2005,45.9,2024,pending revisions,False,54.2,51.3,49.6,47.9,51.3,49.6,47.9,0,19,51.3,49.6,47.9,False,False,-5.399999999999999,-3.700000000000003,-2.0,0.0,11.62361623616237,0.0,0.0,0.0,0.0,0.0,932390.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1561,8246 northfield blvd.,Mixed Use Property,35989.0,2006,64.8,2024,in compliance,False,56.0,80.8,80.8,80.8,80.8,80.8,80.8,0,18,80.8,80.8,80.8,False,False,-16.0,-16.0,-16.0,0.0,-44.28571428571428,0.0,0.0,0.0,0.0,0.0,179945.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1563,8270 northfield blvd.,Lifestyle Center,25092.0,2006,59.2,2024,in compliance,False,53.5,66.6,66.6,66.6,66.6,66.6,66.6,0,18,66.6,66.6,66.6,False,False,-7.3999999999999915,-7.3999999999999915,-7.3999999999999915,0.0,-24.485981308411205,0.0,0.0,0.0,0.0,0.0,125460.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1564,8354 northfield blvd,Office,32558.0,2006,45.7,2024,in compliance,False,53.7,87.2,87.2,87.2,87.2,87.2,87.2,0,18,87.2,87.2,87.2,False,False,-41.5,-41.5,-41.5,0.0,-62.38361266294227,0.0,0.0,0.0,0.0,0.0,162790.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1573,den00905 - stapleton 5,Non-Refrigerated Warehouse,350969.0,2001,34.6,2023,in compliance,False,42.4,37.0,33.7,30.5,37.0,33.7,30.5,0,23,37.0,33.7,30.5,False,False,-2.3999999999999986,0.8999999999999986,4.100000000000001,11.849710982658964,28.066037735849054,0.0,47380.81499999992,215845.93500000008,330963.76700000017,330963.76700000017,1754845.0,182504.1190195126,445114.59888065484,263226.75,661927.5340000003,-262610.47986114223,30,False,False,75,Already meets 2025 target,Latest data from 2023,Active in reporting year
1575,den00914 - stapleton 14,Distribution Center,145908.0,2003,37.9,2023,in compliance,False,38.3,51.9,51.9,51.9,51.9,51.9,51.9,0,21,51.9,51.9,51.9,False,False,-14.0,-14.0,-14.0,0.0,-35.50913838120105,0.0,0.0,0.0,0.0,0.0,729540.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1579,den00909 - stapleton 9,Non-Refrigerated Warehouse,347984.0,2005,21.9,2023,in compliance,False,32.0,29.8,28.5,27.2,29.8,28.5,27.2,0,19,29.8,28.5,27.2,False,False,-7.900000000000002,-6.600000000000001,-5.300000000000001,0.0,15.000000000000002,0.0,0.0,0.0,0.0,0.0,1739920.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1591,den00801 - denver 20,Distribution Center,322400.0,1998,30.0,2023,in compliance,False,40.0,35.4,32.6,29.8,35.4,32.6,29.8,0,26,35.4,32.6,29.8,False,False,-5.399999999999999,-2.6000000000000014,0.1999999999999993,0.6666666666666643,25.5,0.0,0.0,9671.999999999965,14830.399999999949,14830.399999999949,1612000.0,6444.861988753284,19945.468977090888,9671.999999999965,29660.799999999897,-13500.606988337604,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1602,moline,Distribution Center,104891.0,1985,25.3,2024,in compliance,False,27.9,26.8,26.1,25.4,26.8,26.1,25.4,0,39,26.8,26.1,25.4,False,False,-1.5,-0.8000000000000007,-0.09999999999999787,0.0,8.960573476702509,0.0,0.0,0.0,0.0,0.0,524455.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1604,mile high 2a - 11775 e 45th,Non-Refrigerated Warehouse,89867.0,2008,24.5,2023,in compliance,False,41.3,34.9,31.0,27.2,34.9,31.0,27.2,0,16,34.9,31.0,27.2,False,False,-10.399999999999999,-6.5,-2.6999999999999993,0.0,34.140435835351084,0.0,0.0,0.0,0.0,0.0,449335.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1605,mile high 2 - 11551 e 45th,Non-Refrigerated Warehouse,336454.0,2008,26.5,2023,in compliance,False,21.9,27.2,27.2,27.2,27.2,27.2,27.2,0,16,27.2,27.2,27.2,False,False,-0.6999999999999993,-0.6999999999999993,-0.6999999999999993,0.0,-24.200913242009136,0.0,0.0,0.0,0.0,0.0,1682270.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1607,samsonite campus (high tech early college),K-12 School,124352.0,1968,53.6,2024,in compliance,False,71.4,60.8,54.4,48.0,60.8,54.4,48.0,0,56,60.8,54.4,48.0,False,False,-7.199999999999996,-0.7999999999999972,5.600000000000001,10.447761194029853,32.77310924369748,0.0,0.0,104455.68000000002,160165.37600000005,160165.37600000005,621760.0,69603.230101466,215407.1055542743,104455.68000000002,320330.7520000001,-145803.8754528083,30,False,False,75,Already meets 2025 target,Latest data from 2024,Active in reporting year
1612,whole fresh foods,Refrigerated Warehouse,29975.0,1966,60.8,2023,in compliance,False,63.8,63.9,63.9,63.9,63.9,63.9,63.9,0,58,63.9,63.9,63.9,False,False,-3.1000000000000014,-3.1000000000000014,-3.1000000000000014,0.0,-0.15673981191222794,0.0,0.0,0.0,0.0,0.0,149875.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1613,allied group,Distribution Center,63636.0,1971,44.5,2023,in compliance,False,57.2,46.3,39.7,33.2,46.3,39.7,33.2,0,53,46.3,39.7,33.2,False,False,-1.7999999999999972,4.799999999999997,11.299999999999997,25.393258426966288,41.95804195804196,0.0,45817.91999999997,107863.01999999997,165389.96399999998,165389.96399999998,763632.0,109274.75543391981,222433.67650799642,153680.93999999994,330779.92799999996,-113158.92107407661,50,False,False,75,Already meets 2025 target,Latest data from 2023,Active in reporting year
1615,northeast seafood,Food Service,30500.0,1960,18.4,2024,in compliance,False,121.4,101.2,89.0,76.9,101.2,89.0,76.9,0,64,101.2,89.0,76.9,False,False,-82.80000000000001,-70.6,-58.50000000000001,0.0,36.655683690280064,0.0,0.0,0.0,0.0,0.0,152500.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1617,the western group - colorado,Manufacturing/Industrial Plant,53990.0,1966,43.2,2024,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,58,52.9,52.9,52.9,False,True,-9.699999999999996,-9.699999999999996,-9.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269950.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1624,warneke paper box company,Manufacturing/Industrial Plant,106321.0,1970,48.5,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,52.9,52.9,52.9,False,True,-4.399999999999999,-4.399999999999999,-4.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531605.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1633,1633 - 10800 e 45th ave,Manufacturing/Industrial Plant,275437.0,1970,49.7,2024,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,54,52.9,52.9,52.9,False,True,-3.1999999999999957,-3.1999999999999957,-3.1999999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377185.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1637,11075 east 40th avenue,Distribution Center,200000.0,1969,11.9,2024,in compliance,False,11.1,25.4,25.4,25.4,25.4,25.4,25.4,0,55,25.4,25.4,25.4,False,False,-13.499999999999998,-13.499999999999998,-13.499999999999998,0.0,-128.82882882882882,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1638,10875 east 40th avenue,Non-Refrigerated Warehouse,110054.0,1970,20.4,2024,in compliance,False,31.4,29.9,29.1,28.2,29.9,29.1,28.2,0,54,29.9,29.1,28.2,False,False,-9.5,-8.700000000000003,-7.800000000000001,0.0,10.191082802547768,0.0,0.0,0.0,0.0,0.0,550270.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1644,havana 3700 (3 buildings),Strip Mall,150279.0,1973,48.8,2023,in compliance,False,41.4,66.6,66.6,66.6,66.6,66.6,66.6,0,51,66.6,66.6,66.6,False,False,-17.799999999999997,-17.799999999999997,-17.799999999999997,0.0,-60.8695652173913,0.0,0.0,0.0,0.0,0.0,751395.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1647,denver fabrication & epoxy facility,Manufacturing/Industrial Plant,121823.0,1977,35.9,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,47,52.9,52.9,52.9,False,True,-17.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609115.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1651,3990 havana,Manufacturing/Industrial Plant,85908.0,1967,38.1,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57,52.9,52.9,52.9,False,True,-14.799999999999997,-14.799999999999997,-14.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429540.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1655,11575 east 40th avenue,Distribution Center,100000.0,1967,19.3,2024,in compliance,False,25.2,25.4,25.4,25.4,25.4,25.4,25.4,0,57,25.4,25.4,25.4,False,False,-6.099999999999998,-6.099999999999998,-6.099999999999998,0.0,-0.7936507936507908,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1656,future foam,Manufacturing/Industrial Plant,100000.0,1975,47.2,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,52.9,52.9,52.9,False,True,-5.699999999999996,-5.699999999999996,-5.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1657,americas best value inn,Hotel,41894.0,1972,72.5,2023,in compliance,False,94.4,79.3,70.2,61.1,79.3,70.2,61.1,0,52,79.3,70.2,61.1,False,False,-6.799999999999997,2.299999999999997,11.399999999999999,15.724137931034482,35.27542372881356,0.0,14453.429999999982,71638.73999999999,109846.06799999998,109846.06799999998,502728.0,59534.22154580346,147732.45101611715,86092.16999999997,219692.13599999997,-88198.22947031369,30,False,False,75,Already meets 2025 target,Latest data from 2023,Active in reporting year
1667,stay inn,Hotel,25000.0,1979,50.5,2018,in compliance,False,50.5,61.1,61.1,61.1,61.1,61.1,61.1,0,45,61.1,61.1,61.1,False,False,-10.600000000000001,-10.600000000000001,-10.600000000000001,0.0,-20.99009900990099,0.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2018,Active in reporting year
1676,professional flooring supply,Distribution Center,35625.0,2007,28.6,2023,in compliance,False,40.0,33.4,29.4,25.4,33.4,29.4,25.4,0,17,33.4,29.4,25.4,False,False,-4.799999999999997,-0.7999999999999972,3.200000000000003,11.188811188811199,36.50000000000001,0.0,0.0,17100.000000000015,26220.000000000025,26220.000000000025,178125.0,11394.45202726237,35263.39118158144,17100.000000000015,52440.00000000005,-23868.939154319072,30,False,False,50,Already meets 2025 target,Latest data from 2023,Active in reporting year
1681,interpark 70 industrial,Non-Refrigerated Warehouse,400000.0,1998,14.4,2023,in compliance,False,17.4,27.2,27.2,27.2,27.2,27.2,27.2,0,26,27.2,27.2,27.2,False,False,-12.799999999999999,-12.799999999999999,-12.799999999999999,0.0,-56.32183908045978,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1685,bluelinx denver fmdc,Non-Refrigerated Warehouse,110221.0,1973,8.1,2023,in compliance,False,7.4,27.2,27.2,27.2,27.2,27.2,27.2,0,51,27.2,27.2,27.2,False,False,-19.1,-19.1,-19.1,0.0,-267.5675675675675,0.0,0.0,0.0,0.0,0.0,551105.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1690,wonglai,Manufacturing/Industrial Plant,165000.0,1974,40.7,2023,in compliance,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50,52.9,52.9,52.9,False,True,-12.199999999999996,-12.199999999999996,-12.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1699,sport obermeyer ltd.,Distribution Center,99168.0,1996,13.9,2023,in compliance,False,13.2,30.6,30.6,30.6,30.6,30.6,30.6,0,28,30.6,30.6,30.6,False,False,-16.700000000000003,-16.700000000000003,-16.700000000000003,0.0,-131.81818181818184,0.0,0.0,0.0,0.0,0.0,495840.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1702,bedrosians 145,Distribution Center,138000.0,1997,48.0,2024,pending revisions,False,62.0,50.2,43.1,36.0,50.2,43.1,36.0,0,27,50.2,43.1,36.0,False,False,-2.200000000000003,4.899999999999999,12.0,25.0,41.935483870967744,0.0,101429.99999999996,248400.0,380880.0,380880.0,1656000.0,248316.50204906074,512247.1561113931,349829.99999999994,761760.0,-263930.65406233235,50,False,False,75,Already meets 2025 target,Latest data from 2024,Active in reporting year
1709,1709 - 12950 e 38th ave,Non-Refrigerated Warehouse,133535.0,1974,11.9,2024,in compliance,False,35.1,32.6,31.2,29.7,32.6,31.2,29.7,0,50,32.6,31.2,29.7,False,False,-20.700000000000003,-19.299999999999997,-17.799999999999997,0.0,15.38461538461539,0.0,0.0,0.0,0.0,0.0,667675.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1711,1711 - 13100 e 38th ave,Non-Refrigerated Warehouse,148560.0,1978,9.3,2024,in compliance,False,13.0,28.2,28.2,28.2,28.2,28.2,28.2,0,46,28.2,28.2,28.2,False,False,-18.9,-18.9,-18.9,0.0,-116.9230769230769,0.0,0.0,0.0,0.0,0.0,742800.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1714,3860 revere,Distribution Center,27500.0,1982,25.5,2023,in compliance,False,30.6,28.2,26.8,25.4,28.2,26.8,25.4,0,42,28.2,26.8,25.4,False,False,-2.6999999999999993,-1.3000000000000007,0.10000000000000142,0.3921568627451036,16.993464052287592,0.0,0.0,412.50000000000585,632.500000000009,632.500000000009,137500.0,274.86616732431526,850.6519802574583,412.50000000000585,1265.000000000018,-575.785812933143,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1716,longfield investment co.,Distribution Center,120000.0,1972,14.0,2024,in compliance,False,15.8,25.4,25.4,25.4,25.4,25.4,25.4,0,52,25.4,25.4,25.4,False,False,-11.399999999999999,-11.399999999999999,-11.399999999999999,0.0,-60.75949367088606,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1718,star motel,Hotel,35000.0,1975,44.3,2023,in compliance,False,53.0,61.1,61.1,61.1,61.1,61.1,61.1,0,49,61.1,61.1,61.1,False,False,-16.800000000000004,-16.800000000000004,-16.800000000000004,0.0,-15.28301886792453,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1721,12445 e 39th,Non-Refrigerated Warehouse,26400.0,1970,10.6,2023,in compliance,False,11.4,34.5,34.5,34.5,34.5,34.5,34.5,0,54,34.5,34.5,34.5,False,False,-23.9,-23.9,-23.9,0.0,-202.6315789473684,0.0,0.0,0.0,0.0,0.0,132000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1726,3851 - 3871 revere - 11452,Other,75265.0,1980,50.9,2023,in compliance,False,49.6,51.5,51.5,51.5,51.5,51.5,51.5,0,44,51.5,51.5,51.5,False,False,-0.6000000000000014,-0.6000000000000014,-0.6000000000000014,0.0,-3.83064516129032,0.0,0.0,0.0,0.0,0.0,376325.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1761,fbi denver - 8000 36th ave,Office,236400.0,2010,33.9,2024,in compliance,False,47.9,53.1,53.1,53.1,53.1,53.1,53.1,0,14,53.1,53.1,53.1,False,False,-19.200000000000003,-19.200000000000003,-19.200000000000003,0.0,-10.855949895615872,0.0,0.0,0.0,0.0,0.0,1182000.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1764,quebec square building 4,Retail Store,37504.0,2002,51.5,2023,in compliance,False,48.5,59.5,59.5,59.5,59.5,59.5,59.5,0,22,59.5,59.5,59.5,False,False,-8.0,-8.0,-8.0,0.0,-22.68041237113402,0.0,0.0,0.0,0.0,0.0,187520.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1771,62000093-e 29th ave town center,Supermarket/Grocery Store,59453.0,2003,173.0,2023,in compliance,False,196.5,181.9,173.2,164.4,181.9,173.2,164.4,0,21,181.9,173.2,164.4,False,False,-8.900000000000006,-0.19999999999998863,8.599999999999994,4.97109826589595,16.335877862595417,0.0,0.0,76694.36999999994,117598.03399999993,117598.03399999993,297265.0,51104.697060006365,158158.1035517509,76694.36999999994,235196.06799999985,-107053.40649174452,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1782,lofts at central park hoa,Multifamily Housing,48589.0,2005,29.1,2023,in compliance,False,34.0,44.2,44.2,44.2,44.2,44.2,44.2,0,19,44.2,44.2,44.2,False,False,-15.100000000000001,-15.100000000000001,-15.100000000000001,0.0,-30.00000000000001,0.0,0.0,0.0,0.0,0.0,242945.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1791,moda lofts,Multifamily Housing,80075.0,2007,32.4,2023,in compliance,False,45.7,45.0,44.6,44.2,45.0,44.6,44.2,0,17,45.0,44.6,44.2,False,False,-12.600000000000001,-12.200000000000003,-11.800000000000004,0.0,3.282275711159737,0.0,0.0,0.0,0.0,0.0,400375.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1792,central park,Medical Office,47715.0,2006,79.6,2023,in compliance,False,92.2,84.8,80.3,75.9,84.8,80.3,75.9,0,18,84.8,80.3,75.9,False,False,-5.200000000000003,-0.7000000000000028,3.6999999999999886,4.648241206030137,17.678958785249456,0.0,0.0,26481.824999999917,40605.46499999987,40605.46499999987,238575.0,17645.958161219656,54610.46515656018,26481.824999999917,81210.92999999975,-36964.506995340525,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1794,swigert,K-12 School,103646.0,2011,43.7,2024,in compliance,False,40.7,48.0,48.0,48.0,48.0,48.0,48.0,0,13,48.0,48.0,48.0,False,False,-4.299999999999997,-4.299999999999997,-4.299999999999997,0.0,-17.936117936117927,0.0,0.0,0.0,0.0,0.0,518230.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2024,Active in reporting year
1798,super 8,Hotel,53024.0,1981,60.1,2023,in compliance,False,70.2,66.1,63.6,61.1,66.1,63.6,61.1,0,43,66.1,63.6,61.1,False,False,-5.999999999999993,-3.5,-1.0,0.0,12.962962962962965,0.0,0.0,0.0,0.0,0.0,265120.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
1800,king baptist church,Worship Facility,27312.0,1973,39.3,2023,in compliance,False,37.9,42.1,42.1,42.1,42.1,42.1,42.1,0,51,42.1,42.1,42.1,False,False,-2.8000000000000043,-2.8000000000000043,-2.8000000000000043,0.0,-11.081794195250668,0.0,0.0,0.0,0.0,0.0,136560.0,0.0,0.0,0.0,0.0,0.0,10,False,False,100,Already meets 2025 target,Latest data from 2023,Active in reporting year
